step,customer,age,gender,zipcodeOri,merchant,zipMerchant,category,amount,fraud
58,'C521213907','5','U',36081,'M1823072687','28007','es_transportation',8.71,0
119,'C259158925','3','F',93550,'M1823072687','28007','es_transportation',17.94,0
105,'C1625937550','3','F',70506,'M1823072687','28007','es_transportation',29.28,0
81,'C436675850','3','F',85877,'M1823072687','28007','es_transportation',0.29,0
164,'C1852091130','5','U',34178,'M1823072687','28007','es_transportation',25.51,0
103,'C1801713151','5','F',59111,'M1823072687','28007','es_transportation',139.42,0
83,'C436675602','4','F',15066,'M1823072687','28007','es_transportation',80.45,0
95,'C1942983218','6','F',20030,'M1823072687','28007','es_transportation',29.74,0
155,'C1797237747','2','F',87884,'M1823072687','28007','es_transportation',1.4,0
7,'C43130617','6','F',68321,'M1823072687','28007','es_transportation',1.16,0
161,'C440111595','2','F',44600,'M1823072687','28007','es_transportation',12.18,0
152,'C834739424','5','F',65714,'M1823072687','28007','es_transportation',15.15,0
6,'C1402381285','2','U',25032,'M1823072687','28007','es_transportation',53.6,0
103,'C1605642067','5','U',03244,'M1823072687','28007','es_transportation',2.53,0
168,'C1767734624','6','F',72168,'M1823072687','28007','es_transportation',107.11,0
104,'C490558731','3','F',05356,'M1823072687','28007','es_transportation',85.53,0
84,'C1516949785','2','F',39030,'M1823072687','28007','es_transportation',17.55,0
143,'C1309403692','6','F',09403,'M1823072687','28007','es_transportation',94.35,0
75,'C1529207541','4','F',36841,'M1823072687','28007','es_transportation',47.07,0
169,'C320437746','3','F',43453,'M1823072687','28007','es_transportation',33.49,0
97,'C70991061','3','F',52116,'M1823072687','28007','es_transportation',8.27,0
4,'C1711699171','4','F',52788,'M1823072687','28007','es_transportation',15.7,0
125,'C394488921','4','F',10654,'M1823072687','28007','es_transportation',78.11,0
111,'C1631930247','2','F',38157,'M1823072687','28007','es_transportation',23.6,0
38,'C477595630','4','F',94456,'M1823072687','28007','es_transportation',35.66,0
52,'C85676975','2','U',05152,'M1823072687','28007','es_transportation',14.45,0
141,'C148765233','3','F',29259,'M1823072687','28007','es_transportation',14.46,0
50,'C194016923','2','F',72252,'M1823072687','28007','es_transportation',1.59,0
126,'C1501156188','1','F',83125,'M1823072687','28007','es_transportation',32.25,0
11,'C1814131114','4','F',92200,'M1823072687','28007','es_transportation',17.37,0
148,'C1224153830','2','F',35031,'M1823072687','28007','es_transportation',36.94,0
141,'C1394454342','1','F',54051,'M1823072687','28007','es_transportation',17.15,0
57,'C758426828','3','F',45226,'M1823072687','28007','es_transportation',64.6,0
64,'C218446443','6','F',58987,'M1823072687','28007','es_transportation',29.93,0
147,'C1624351292','2','F',27054,'M1823072687','28007','es_transportation',76.5,0
33,'C1368438034','4','F',68709,'M1823072687','28007','es_transportation',36.2,0
117,'C1437099450','1','F',11179,'M1823072687','28007','es_transportation',17.62,0
72,'C1078596280','2','F',77485,'M1823072687','28007','es_transportation',77.39,0
50,'C1059534096','4','F',28579,'M1823072687','28007','es_transportation',104.52,0
40,'C2143703121','4','E',58819,'M1823072687','28007','es_transportation',17.31,1
108,'C606861698','3','U',34815,'M1823072687','28007','es_leisure',108.6,0
109,'C956954767','2','F',65506,'M1823072687','28007','es_transportation',90.82,0
165,'C576436654','4','F',14955,'M1823072687','28007','es_transportation',18.22,0
41,'C337165520','2','U',11763,'M1823072687','28007','es_leisure',117.51,0
109,'C1402203755','5','F',19509,'M1823072687','28007','es_transportation',6.81,0
45,'C1032715879','2','F',03606,'M1823072687','28007','es_transportation',4.19,0
126,'C2132111174','2','F',64725,'M1823072687','28007','es_transportation',2.12,0
164,'C2059136665','5','F',24738,'M1823072687','28007','es_transportation',31.13,0
86,'C1452354279','2','U',00703,'M1823072687','28007','es_transportation',58.4,1
151,'C215334224','2','F',73929,'M1823072687','28007','es_transportation',46.01,0
140,'C133432771','2','F',72060,'M1823072687','28007','es_transportation',78.44,0
81,'C20274793','1','F',05494,'M1823072687','28007','es_transportation',13.15,0
14,'C2144163136','6','F',65008,'M1823072687','28007','es_transportation',7.67,0
36,'C1532733169','4','F',88959,'M1823072687','28007','es_transportation',11.24,0
82,'C869565327','1','F',63201,'M1823072687','28007','es_transportation',26.29,0
34,'C252172114','3','F',52183,'M1823072687','28007','es_transportation',45.03,0
13,'C1035681921','3','F',20673,'M1823072687','28007','es_transportation',13.57,0
149,'C1983995504','4','F',55750,'M1823072687','28007','es_transportation',30.27,0
124,'C1272326382','4','F',09995,'M1823072687','28007','es_transportation',7.34,0
108,'C268949400','1','F',51190,'M1823072687','28007','es_transportation',54.91,0
139,'C759167881','2','U',47075,'M1823072687','28007','es_transportation',54.48,0
110,'C620542168','5','F',32857,'M1823072687','28007','es_transportation',53.8,0
155,'C987677028','1','F',73990,'M1823072687','28007','es_transportation',4.22,0
54,'C1194320883','5','U',69636,'M1823072687','28007','es_transportation',40.07,0
134,'C74848504','6','F',46231,'M1823072687','28007','es_transportation',10.21,0
136,'C1187979419','5','F',92677,'M1823072687','28007','es_transportation',0.61,0
61,'C868061193','2','U',10816,'M1823072687','28007','es_transportation',22.81,0
13,'C290487175','3','F',04049,'M1823072687','28007','es_transportation',41.92,0
55,'C146494822','5','F',02187,'M1823072687','28007','es_transportation',1.74,0
86,'C1499363341','4','F',68881,'M1823072687','28007','es_transportation',50.23,0
94,'C692285338','1','U',66709,'M1823072687','28007','es_transportation',9.85,0
149,'C886658445','2','F',56773,'M1823072687','28007','es_transportation',19.65,0
50,'C1383269171','4','F',96246,'M1823072687','28007','es_transportation',9.66,0
131,'C1922157108','4','F',84836,'M1823072687','28007','es_transportation',13.87,0
58,'C2037169176','2','U',92468,'M1823072687','28007','es_transportation',48.18,0
168,'C658256470','2','F',94352,'M1823072687','28007','es_transportation',53.97,0
50,'C606518659','2','F',38820,'M1823072687','28007','es_transportation',4.66,0
159,'C2086664398','2','F',80605,'M1823072687','28007','es_transportation',45.23,0
120,'C695108722','5','F',54427,'M1823072687','28007','es_transportation',24.04,0
62,'C234264885','4','F',01509,'M1823072687','28007','es_transportation',10.97,0
53,'C74848504','4','F',58104,'M1823072687','28007','es_transportation',0.55,0
170,'C885283469','2','F',72735,'M1823072687','28007','es_transportation',19.53,0
64,'C1825783439','2','F',39150,'M1823072687','28007','es_transportation',26.57,0
100,'C1970738826','2','F',44826,'M1823072687','28007','es_transportation',27.95,0
154,'C1808415473','3','F',01149,'M1823072687','28007','es_transportation',52.44,0
50,'C1050458046','2','F',11151,'M1823072687','28007','es_transportation',10.41,0
154,'C1468773146','2','F',39301,'M1823072687','28007','es_transportation',63.97,0
108,'C1135495199','1','F',99333,'M1823072687','28007','es_transportation',13.84,0
155,'C918659260','2','F',14632,'M1823072687','28007','es_transportation',13.55,0
170,'C1501124312','2','F',03262,'M1823072687','28007','es_transportation',7.09,0
3,'C324333692','3','F',30120,'M1823072687','28007','es_transportation',43.65,0
24,'C714086473','3','F',47320,'M1823072687','28007','es_transportation',37.04,0
17,'C1698653726','2','F',49715,'M1823072687','28007','es_transportation',14.41,0
127,'C1463833315','4','F',13367,'M1823072687','28007','es_transportation',10.31,0
63,'C122290547','4','F',34598,'M1823072687','28007','es_transportation',25.11,0
104,'C1091966081','1','F',40755,'M1823072687','28007','es_transportation',15.61,0
130,'C1962291095','2','U',87209,'M1823072687','28007','es_leisure',29.82,0
138,'C1461774305','3','U',67724,'M1823072687','28007','es_transportation',36.17,0
153,'C133401060','5','F',09800,'M1823072687','28007','es_transportation',9.54,0
158,'C1718318682','5','F',88657,'M85975013','28007','es_leisure',37.49,0
15,'C1394467199','4','F',42249,'M1823072687','28007','es_transportation',7.54,0
38,'C1018388493','4','F',67204,'M1823072687','28007','es_transportation',62.66,0
112,'C1954706477','1','F',96549,'M1823072687','28007','es_transportation',11.42,0
114,'C2002750382','4','F',59228,'M1823072687','28007','es_leisure',56.68,0
82,'C1629765833','2','U',65725,'M1823072687','28007','es_transportation',2.24,0
75,'C947156375','4','F',14771,'M1823072687','28007','es_transportation',4.93,0
153,'C572958608','2','F',22146,'M1823072687','28007','es_transportation',44.42,0
150,'C1033848759','4','U',84551,'M1823072687','28007','es_leisure',24.08,0
33,'C1102464953','3','F',02376,'M1823072687','28007','es_leisure',99.28,0
121,'C1175684338','3','F',08301,'M1823072687','28007','es_transportation',79.49,0
76,'C430880678','4','F',23261,'M1823072687','28007','es_leisure',30.28,0
51,'C1134994937','2','F',70251,'M1823072687','28007','es_wellnessandbeauty',37.41,0
18,'C883419967','6','F',92730,'M1823072687','28007','es_transportation',98.53,0
111,'C1073865173','3','F',60793,'M1823072687','28007','es_home',135.79,0
163,'C26746445','4','F',68719,'M1823072687','28007','es_transportation',24.59,0
8,'C1648082819','2','F',28405,'M1823072687','28007','es_transportation',28.37,0
80,'C2030175121','3','F',86059,'M1823072687','28007','es_transportation',47.75,0
48,'C1269288419','4','U',40465,'M1823072687','28007','es_transportation',48.37,0
43,'C1117294574','2','U',16728,'M1823072687','28007','es_transportation',33.83,0
132,'C401828466','3','F',78487,'M1823072687','28007','es_transportation',7.44,0
103,'C1175684338','3','F',94605,'M1823072687','28007','es_transportation',29.0,0
138,'C637831009','4','F',71117,'M1823072687','28007','es_transportation',26.96,0
178,'C1520919939','2','F',66444,'M1823072687','28007','es_transportation',40.28,0
98,'C47809392','5','U',61122,'M1823072687','28007','es_transportation',21.44,0
143,'C985732014','2','F',77508,'M1823072687','28007','es_transportation',16.15,0
44,'C1763342131','3','F',24080,'M1823072687','28007','es_transportation',54.2,1
22,'C969284083','3','F',11618,'M1823072687','28007','es_transportation',86.92,0
91,'C284165615','2','F',96168,'M1823072687','28007','es_transportation',24.59,0
53,'C43130617','2','F',96124,'M1823072687','28007','es_transportation',25.0,0
149,'C334841918','2','F',28864,'M1823072687','28007','es_transportation',33.95,0
43,'C431496464','5','U',81282,'M1823072687','28007','es_transportation',1.23,0
159,'C1627004719','3','F',63377,'M1823072687','28007','es_transportation',29.59,1
149,'C1293338142','2','F',17864,'M1823072687','28007','es_transportation',71.42,0
145,'C761166755','6','F',80979,'M1823072687','28007','es_transportation',24.57,0
165,'C1723897078','3','F',28378,'M1823072687','28007','es_contents',71.48,0
95,'C831378949','2','F',61941,'M1823072687','28007','es_transportation',4.8,0
141,'C856303631','4','F',98680,'M1823072687','28007','es_transportation',62.25,0
10,'C118437987','2','F',35796,'M1823072687','28007','es_transportation',11.09,0
163,'C399875163','3','F',46150,'M1823072687','28007','es_transportation',31.66,0
158,'C1806072501','2','U',62402,'M1823072687','28007','es_transportation',89.75,0
113,'C334841918','2','F',07398,'M1823072687','28007','es_transportation',27.85,0
161,'C23582994','3','F',60794,'M1823072687','28007','es_transportation',24.14,0
28,'C1698214137','4','F',22936,'M1823072687','28007','es_transportation',81.6,0
106,'C1089903335','2','F',40846,'M1823072687','28007','es_transportation',8.2,0
16,'C1076110991','6','U',35080,'M1823072687','28007','es_leisure',61.96,0
107,'C1376050027','5','F',60869,'M1823072687','28007','es_transportation',62.9,0
166,'C1422393615','3','F',33850,'M1823072687','28007','es_transportation',57.05,0
16,'C1019071188','3','F',13713,'M1823072687','28007','es_transportation',0.47,0
135,'C791033780','5','F',95535,'M1823072687','28007','es_transportation',28.7,0
124,'C2121874810','5','F',38108,'M1823072687','28007','es_transportation',8.58,0
46,'C1229072215','4','U',03966,'M1823072687','28007','es_transportation',62.76,0
100,'C872043603','3','F',93602,'M1823072687','28007','es_transportation',38.53,0
161,'C949116847','1','U',44485,'M1823072687','28007','es_leisure',108.61,0
36,'C41461366','4','F',27454,'M1823072687','28007','es_transportation',6.48,0
55,'C255292461','4','F',21319,'M1823072687','28007','es_transportation',6.47,0
167,'C194859196','4','F',84873,'M1823072687','28007','es_transportation',93.18,0
5,'C927696302','5','U',29976,'M1823072687','28007','es_transportation',2.18,0
47,'C2049382420','2','F',15595,'M1823072687','28007','es_transportation',31.81,0
115,'C1312615175','2','F',03846,'M1823072687','28007','es_transportation',18.19,0
167,'C1100361227','0','F',48647,'M1823072687','28007','es_transportation',2.47,0
141,'C135716487','2','F',11088,'M1823072687','28007','es_transportation',3.94,0
160,'C366397964','2','F',60524,'M1823072687','28007','es_transportation',55.92,0
25,'C161733249','2','F',29641,'M1823072687','28007','es_transportation',9.42,0
36,'C11453786','1','F',85031,'M1823072687','28007','es_travel',134.68,0
82,'C1882101149','3','F',93078,'M1823072687','28007','es_transportation',15.39,0
115,'C236106052','3','F',08360,'M1823072687','28007','es_transportation',29.31,0
138,'C2134625729','2','F',61031,'M1823072687','28007','es_transportation',43.41,0
26,'C672794326','3','U',35190,'M1823072687','28007','es_leisure',24.76,0
116,'C272752096','3','F',38534,'M1823072687','28007','es_transportation',13.68,0
138,'C318417129','6','F',86473,'M1823072687','28007','es_transportation',71.46,0
74,'C1735092211','4','F',95119,'M1823072687','28007','es_transportation',16.0,0
100,'C660024200','3','U',20314,'M1823072687','28007','es_transportation',13.95,0
179,'C83613815','3','F',13483,'M1823072687','28007','es_transportation',35.65,0
72,'C1209651258','6','F',29635,'M1823072687','28007','es_transportation',16.71,0
154,'C1089903335','3','F',94657,'M1823072687','28007','es_transportation',64.3,0
48,'C991774315','2','F',10395,'M1823072687','28007','es_transportation',41.55,0
166,'C524644424','3','F',63623,'M1823072687','28007','es_transportation',5.66,0
94,'C200511130','2','F',67981,'M1823072687','28007','es_transportation',40.03,0
155,'C92282564','3','F',14906,'M1823072687','28007','es_leisure',30.43,1
110,'C714086473','3','F',15347,'M1823072687','28007','es_transportation',1.79,0
165,'C859276623','2','F',64697,'M1823072687','28007','es_transportation',21.37,0
124,'C1836308269','6','U',67918,'M1823072687','28007','es_transportation',7.85,0
165,'C384665757','2','F',77084,'M1823072687','28007','es_transportation',14.26,0
107,'C391642320','3','F',92424,'M1823072687','28007','es_transportation',33.98,0
125,'C1179217322','3','F',27675,'M1823072687','28007','es_transportation',35.66,0
115,'C2144562698','2','F',41441,'M1823072687','28007','es_transportation',135.11,0
14,'C1954706477','3','F',30116,'M1823072687','28007','es_transportation',8.96,0
47,'C2136232396','2','F',90889,'M1823072687','28007','es_transportation',26.61,0
107,'C179748485','4','F',12833,'M1823072687','28007','es_leisure',36.33,0
124,'C859741683','5','F',47779,'M1823072687','28007','es_tech',28.94,0
79,'C2132111174','2','F',54371,'M1823072687','28007','es_transportation',107.69,0
90,'C54876469','2','F',89281,'M1823072687','28007','es_transportation',15.48,0
